job_id,job_title,company_id,post_date,job_type,city_location,requirements_id,salary_id
j00311,Data Scientist,comp072,11-26-2024,F/T,"Calgary, AB",req00311,sal00311
j00312,Data Engineer,comp119,2024/04/26,Contract,"Edmonton, AB",req00312,sal00312
j00313,Data Scientist,comp064,05-18-2024,F/T,"Montreal, QC",req00313,sal00313
j00314,Data Engineer,comp020,04-27-2024,Full Time,"Toronto, ON",req00314,sal00314
j00315,Data Engineer,comp114,Jul 18 2024,Contract,"Montreal, QC",req00315,sal00315
j00316,Database Admin,comp141,11-12-2024,Contract,"Montreal, QC",req00316,sal00316
j00317,Data Scientist,comp026,Mar 07 2025,FT,"Ottawa, ON",req00317,sal00317
j00318,Statistician,comp013,Apr 07 2024,FT,Remote,req00318,sal00318
j00319,Data Analyst,comp167,2025/03/23,Full Time,"Montreal, QC",req00319,sal00319
j00320,Statistician,comp139,01-14-2025,Contract,"Toronto, ON",req00320,sal00320
j00321,Analytics Manager,comp004,06-11-2024,Internship,"Edmonton, AB",req00321,sal00321
j00322,Machine Learning Engineer,comp024,Jul 29 2024,Contract,"Calgary, AB",req00322,sal00322
j00323,BI Developer,comp193,2024/05/10,F/T,"Vancouver, BC",req00323,sal00323
j00324,Data Engineer,comp061,04-24-2024,Contract,Remote,req00324,sal00324
j00325,Machine Learning Engineer,comp043,2025/01/12,Internship,Remote,req00325,sal00325
j00326,Analytics Manager,comp105,Jun 23 2024,FT,"Vancouver, BC",req00326,sal00326
j00327,Data Scientist,comp125,2025/03/21,Full Time,"Vancouver, BC",req00327,sal00327
j00328,AI Specialist,comp124,Jan 17 2025,Contract,"Toronto, ON",req00328,sal00328
j00329,AI Specialist,comp055,2024/04/19,FT,"Edmonton, AB",req00329,sal00329
j00330,Analytics Manager,comp103,2024/11/06,Contract,"Edmonton, AB",req00330,sal00330
j00331,Statistician,comp016,2024/05/30,F/T,"Calgary, AB",req00331,sal00331
j00332,Analytics Manager,comp043,05-07-2024,FT,"Toronto, ON",req00332,sal00332
j00333,BI Developer,comp098,Sep 19 2024,Part-Time,"Vancouver, BC",req00333,sal00333
j00334,Machine Learning Engineer,comp001,Aug 18 2024,Contract,Remote,req00334,sal00334
j00335,Data Engineer,comp100,2025/02/13,F/T,"Edmonton, AB",req00335,sal00335
j00336,AI Specialist,comp068,Dec 16 2024,Contract,"Vancouver, BC",req00336,sal00336
j00337,Statistician,comp117,04-05-2025,Contract,"Ottawa, ON",req00337,sal00337
j00338,Data Engineer,comp074,02-20-2025,FT,"Montreal, QC",req00338,sal00338
j00339,Statistician,comp109,2024/05/11,F/T,Remote,req00339,sal00339
j00340,AI Specialist,comp179,Apr 05 2025,Part-Time,"Vancouver, BC",req00340,sal00340
j00341,BI Developer,comp188,2024/05/17,Internship,"Edmonton, AB",req00341,sal00341
j00342,Data Analyst,comp143,01-06-2025,Part-Time,"Edmonton, AB",req00342,sal00342
j00343,AI Specialist,comp170,03-15-2025,Contract,"Montreal, QC",req00343,sal00343
j00344,Database Admin,comp184,Oct 01 2024,F/T,"Ottawa, ON",req00344,sal00344
j00345,Data Scientist,comp125,Mar 20 2025,FT,"Vancouver, BC",req00345,sal00345
j00346,Database Admin,comp040,03-29-2025,Full Time,"Calgary, AB",req00346,sal00346
j00347,Analytics Manager,comp049,Jan 26 2025,FT,"Toronto, ON",req00347,sal00347
j00348,BI Developer,comp076,Oct 30 2024,Part-Time,"Montreal, QC",req00348,sal00348
j00349,Data Engineer,comp056,Nov 21 2024,Part-Time,"Edmonton, AB",req00349,sal00349
j00350,Machine Learning Engineer,comp015,03-26-2025,F/T,"Calgary, AB",req00350,sal00350
j00351,Data Analyst,comp149,02-24-2025,FT,"Ottawa, ON",req00351,sal00351
j00352,Data Scientist,comp189,08-20-2024,Internship,"Ottawa, ON",req00352,sal00352
j00353,BI Developer,comp139,2024/09/24,Part-Time,"Vancouver, BC",req00353,sal00353
j00354,Data Analyst,comp016,Jan 31 2025,FT,"Montreal, QC",req00354,sal00354
j00355,Data Engineer,comp192,Oct 15 2024,Contract,"Montreal, QC",req00355,sal00355
j00356,Data Engineer,comp081,May 13 2024,Contract,"Montreal, QC",req00356,sal00356
j00357,AI Specialist,comp015,Oct 10 2024,Contract,Remote,req00357,sal00357
j00358,Data Engineer,comp013,09-08-2024,Part-Time,"Calgary, AB",req00358,sal00358
j00359,AI Specialist,comp150,Jul 14 2024,FT,"Vancouver, BC",req00359,sal00359
j00360,Statistician,comp123,Jan 28 2025,Contract,Remote,req00360,sal00360
j00361,Database Admin,comp129,2025/02/16,F/T,"Ottawa, ON",req00361,sal00361
j00362,Data Scientist,comp136,2025/01/13,Full Time,"Montreal, QC",req00362,sal00362
j00363,Data Engineer,comp041,2024/08/31,Part-Time,"Calgary, AB",req00363,sal00363
j00364,AI Specialist,comp015,2024/04/18,Part-Time,"Montreal, QC",req00364,sal00364
j00365,Data Engineer,comp131,May 30 2024,Part-Time,"Calgary, AB",req00365,sal00365
j00366,Analytics Manager,comp021,2024/08/21,Contract,"Montreal, QC",req00366,sal00366
j00367,Data Scientist,comp048,08-25-2024,Internship,"Edmonton, AB",req00367,sal00367
j00368,AI Specialist,comp018,Jul 18 2024,Part-Time,"Calgary, AB",req00368,sal00368
j00369,Data Scientist,comp153,10-31-2024,Internship,Remote,req00369,sal00369
j00370,Data Engineer,comp018,11-18-2024,Internship,"Montreal, QC",req00370,sal00370
j00371,Machine Learning Engineer,comp173,2024/08/10,Part-Time,"Edmonton, AB",req00371,sal00371
j00372,Statistician,comp061,May 22 2024,Internship,"Toronto, ON",req00372,sal00372
j00373,Data Engineer,comp104,06-28-2024,Part-Time,"Vancouver, BC",req00373,sal00373
j00374,Database Admin,comp031,2024/08/01,Part-Time,"Toronto, ON",req00374,sal00374
j00375,BI Developer,comp146,09-12-2024,Contract,"Toronto, ON",req00375,sal00375
j00376,Statistician,comp064,Mar 31 2025,Contract,"Toronto, ON",req00376,sal00376
j00377,Database Admin,comp149,Jun 15 2024,Contract,"Toronto, ON",req00377,sal00377
j00378,BI Developer,comp153,2024/12/12,F/T,Remote,req00378,sal00378
j00379,Machine Learning Engineer,comp011,2025/02/23,Part-Time,"Montreal, QC",req00379,sal00379
j00380,Database Admin,comp159,Mar 01 2025,FT,"Vancouver, BC",req00380,sal00380
j00381,Database Admin,comp021,12-02-2024,Internship,Remote,req00381,sal00381
j00382,Analytics Manager,comp108,2024/06/24,F/T,"Vancouver, BC",req00382,sal00382
j00383,AI Specialist,comp169,2025/01/22,F/T,"Ottawa, ON",req00383,sal00383
j00384,Data Engineer,comp150,Mar 19 2025,Full Time,"Toronto, ON",req00384,sal00384
j00385,Data Analyst,comp145,2025/02/01,Contract,Remote,req00385,sal00385
j00386,Data Analyst,comp134,2024/06/23,Internship,"Ottawa, ON",req00386,sal00386
j00387,Data Scientist,comp081,Dec 19 2024,Part-Time,"Edmonton, AB",req00387,sal00387
j00388,Data Scientist,comp067,Jun 25 2024,Part-Time,"Toronto, ON",req00388,sal00388
j00389,Data Scientist,comp053,Feb 02 2025,F/T,"Montreal, QC",req00389,sal00389
j00390,Data Scientist,comp172,Mar 08 2025,F/T,Remote,req00390,sal00390
j00391,AI Specialist,comp184,12-01-2024,Full Time,"Edmonton, AB",req00391,sal00391
j00392,Data Scientist,comp081,05-22-2024,Contract,"Montreal, QC",req00392,sal00392
j00393,AI Specialist,comp062,2024/05/19,Contract,"Edmonton, AB",req00393,sal00393
j00394,Database Admin,comp068,2024/12/20,Part-Time,"Edmonton, AB",req00394,sal00394
j00395,BI Developer,comp102,2024/04/22,Internship,"Toronto, ON",req00395,sal00395
j00396,Machine Learning Engineer,comp034,Nov 15 2024,Contract,"Vancouver, BC",req00396,sal00396
j00397,Data Analyst,comp172,2024/04/07,Contract,"Vancouver, BC",req00397,sal00397
j00398,Data Scientist,comp166,2024/11/19,FT,"Calgary, AB",req00398,sal00398
j00399,Statistician,comp077,12-26-2024,Part-Time,Remote,req00399,sal00399
j00400,Data Engineer,comp118,07-02-2024,Contract,"Ottawa, ON",req00400,sal00400
j00401,Data Engineer,comp081,12-02-2024,FT,"Edmonton, AB",req00401,sal00401
j00402,BI Developer,comp193,06-10-2024,Contract,"Edmonton, AB",req00402,sal00402
j00403,Statistician,comp019,2024/04/20,Contract,"Calgary, AB",req00403,sal00403
j00404,Data Analyst,comp003,2024/10/24,FT,"Calgary, AB",req00404,sal00404
j00405,AI Specialist,comp118,2024/06/14,Part-Time,"Toronto, ON",req00405,sal00405
j00406,BI Developer,comp160,10-01-2024,Full Time,"Edmonton, AB",req00406,sal00406
j00407,Data Scientist,comp145,Jun 05 2024,Internship,"Ottawa, ON",req00407,sal00407
j00408,AI Specialist,comp026,Jan 31 2025,Part-Time,"Edmonton, AB",req00408,sal00408
j00409,Data Scientist,comp019,Mar 23 2025,Internship,"Vancouver, BC",req00409,sal00409
j00410,Data Analyst,comp138,2025/01/20,Full Time,"Vancouver, BC",req00410,sal00410
j00411,AI Specialist,comp055,03-11-2025,Contract,"Vancouver, BC",req00411,sal00411
j00412,Machine Learning Engineer,comp130,06-08-2024,Internship,"Vancouver, BC",req00412,sal00412
j00413,AI Specialist,comp068,2024/09/29,F/T,"Montreal, QC",req00413,sal00413
j00414,Database Admin,comp034,2024/09/03,Full Time,"Toronto, ON",req00414,sal00414
j00415,Data Engineer,comp090,Jun 04 2024,Contract,"Toronto, ON",req00415,sal00415
j00416,Data Analyst,comp018,09-17-2024,Internship,"Vancouver, BC",req00416,sal00416
j00417,Data Scientist,comp063,2025/02/19,Full Time,"Ottawa, ON",req00417,sal00417
j00418,Database Admin,comp095,2024/07/30,Part-Time,"Edmonton, AB",req00418,sal00418
j00419,Machine Learning Engineer,comp073,2025/02/08,F/T,"Montreal, QC",req00419,sal00419
j00420,Data Scientist,comp041,2024/05/21,F/T,"Ottawa, ON",req00420,sal00420
j00421,Data Analyst,comp113,2024/12/30,Full Time,"Vancouver, BC",req00421,sal00421
j00422,Data Analyst,comp140,Jul 07 2024,F/T,"Vancouver, BC",req00422,sal00422
j00423,Data Engineer,comp181,Dec 04 2024,Internship,"Montreal, QC",req00423,sal00423
j00424,Database Admin,comp078,11-06-2024,Internship,"Ottawa, ON",req00424,sal00424
j00425,Analytics Manager,comp157,2024/06/19,FT,"Montreal, QC",req00425,sal00425
j00426,AI Specialist,comp168,2024/08/10,FT,"Edmonton, AB",req00426,sal00426
j00427,AI Specialist,comp136,Feb 04 2025,Internship,"Ottawa, ON",req00427,sal00427
j00428,Data Scientist,comp003,10-17-2024,F/T,Remote,req00428,sal00428
j00429,Database Admin,comp171,2024/09/09,Full Time,"Montreal, QC",req00429,sal00429
j00430,Data Analyst,comp142,2024/08/13,FT,"Montreal, QC",req00430,sal00430
j00431,Machine Learning Engineer,comp077,03-23-2025,F/T,"Calgary, AB",req00431,sal00431
j00432,Data Engineer,comp170,2024/07/09,Contract,"Toronto, ON",req00432,sal00432
j00433,Data Analyst,comp027,2025/03/19,F/T,"Vancouver, BC",req00433,sal00433
j00434,BI Developer,comp035,2024/10/15,Full Time,"Toronto, ON",req00434,sal00434
j00435,BI Developer,comp068,Jun 26 2024,Full Time,"Calgary, AB",req00435,sal00435
j00436,Data Scientist,comp030,Dec 09 2024,Full Time,"Calgary, AB",req00436,sal00436
j00437,Data Scientist,comp028,2024/11/17,F/T,"Edmonton, AB",req00437,sal00437
j00438,Database Admin,comp191,Apr 07 2024,Full Time,"Ottawa, ON",req00438,sal00438
j00439,BI Developer,comp142,2024/08/25,Contract,"Toronto, ON",req00439,sal00439
j00440,Database Admin,comp040,Sep 15 2024,FT,"Toronto, ON",req00440,sal00440
j00441,BI Developer,comp070,12-27-2024,FT,Remote,req00441,sal00441
j00442,Machine Learning Engineer,comp073,Oct 02 2024,Full Time,Remote,req00442,sal00442
j00443,Data Scientist,comp155,2024/05/09,Full Time,Remote,req00443,sal00443
j00444,Data Scientist,comp054,2024/05/08,Internship,"Toronto, ON",req00444,sal00444
j00445,Data Analyst,comp184,06-04-2024,F/T,Remote,req00445,sal00445
j00446,AI Specialist,comp088,Mar 12 2025,F/T,"Ottawa, ON",req00446,sal00446
j00447,AI Specialist,comp053,2024/08/23,FT,"Vancouver, BC",req00447,sal00447
j00448,Database Admin,comp176,Feb 14 2025,Internship,Remote,req00448,sal00448
j00449,Data Engineer,comp163,2024/04/06,FT,"Vancouver, BC",req00449,sal00449
j00450,AI Specialist,comp068,Jun 17 2024,Internship,"Montreal, QC",req00450,sal00450
j00451,Data Scientist,comp130,2024/10/01,Full Time,"Calgary, AB",req00451,sal00451
j00452,AI Specialist,comp126,2024/11/01,FT,"Toronto, ON",req00452,sal00452
j00453,Data Engineer,comp065,06-06-2024,Contract,Remote,req00453,sal00453
j00454,Data Engineer,comp014,08-31-2024,FT,"Calgary, AB",req00454,sal00454
j00455,Database Admin,comp024,Dec 18 2024,Internship,"Vancouver, BC",req00455,sal00455
j00456,Data Scientist,comp163,02-02-2025,FT,"Toronto, ON",req00456,sal00456
j00457,Data Scientist,comp109,Mar 02 2025,Contract,"Edmonton, AB",req00457,sal00457
j00458,BI Developer,comp071,03-06-2025,FT,"Toronto, ON",req00458,sal00458
j00459,Analytics Manager,comp012,2024/10/06,Contract,"Montreal, QC",req00459,sal00459
j00460,Database Admin,comp001,Apr 16 2024,Contract,"Toronto, ON",req00460,sal00460
j00461,Data Engineer,comp086,11-28-2024,Contract,"Montreal, QC",req00461,sal00461
j00462,Data Scientist,comp198,01-16-2025,Part-Time,"Vancouver, BC",req00462,sal00462
j00463,AI Specialist,comp034,11-15-2024,Contract,"Vancouver, BC",req00463,sal00463
j00464,Statistician,comp164,Mar 20 2025,Part-Time,"Calgary, AB",req00464,sal00464
j00465,Data Analyst,comp068,09-15-2024,Internship,"Montreal, QC",req00465,sal00465
j00466,Statistician,comp042,2024/10/17,F/T,"Calgary, AB",req00466,sal00466
j00467,Database Admin,comp190,Aug 11 2024,FT,"Montreal, QC",req00467,sal00467
j00468,Database Admin,comp114,Feb 09 2025,F/T,"Ottawa, ON",req00468,sal00468
j00469,Analytics Manager,comp142,Jun 29 2024,FT,"Montreal, QC",req00469,sal00469
j00470,Machine Learning Engineer,comp181,2025/02/04,Contract,"Ottawa, ON",req00470,sal00470
j00471,Statistician,comp110,11-20-2024,Full Time,"Montreal, QC",req00471,sal00471
j00472,Statistician,comp144,Sep 25 2024,Full Time,Remote,req00472,sal00472
j00473,Analytics Manager,comp003,02-20-2025,F/T,Remote,req00473,sal00473
j00474,Analytics Manager,comp029,Mar 16 2025,Internship,"Montreal, QC",req00474,sal00474
j00475,Machine Learning Engineer,comp020,Oct 16 2024,F/T,Remote,req00475,sal00475
j00476,Statistician,comp177,08-14-2024,F/T,"Ottawa, ON",req00476,sal00476
j00477,Statistician,comp039,2024/08/15,Contract,"Toronto, ON",req00477,sal00477
j00478,BI Developer,comp140,Feb 11 2025,Full Time,"Calgary, AB",req00478,sal00478
j00479,Machine Learning Engineer,comp010,2024/06/16,F/T,Remote,req00479,sal00479
j00480,BI Developer,comp095,01-04-2025,Full Time,"Vancouver, BC",req00480,sal00480
j00481,Statistician,comp150,2024/06/23,Full Time,Remote,req00481,sal00481
j00482,Database Admin,comp142,Nov 15 2024,FT,"Ottawa, ON",req00482,sal00482
j00483,Statistician,comp038,2024/11/19,F/T,"Vancouver, BC",req00483,sal00483
j00484,AI Specialist,comp111,05-10-2024,Full Time,"Toronto, ON",req00484,sal00484
j00485,Machine Learning Engineer,comp033,2025/01/17,F/T,"Toronto, ON",req00485,sal00485
j00486,Database Admin,comp011,Nov 13 2024,F/T,"Calgary, AB",req00486,sal00486
j00487,Analytics Manager,comp079,2024/11/22,Part-Time,"Montreal, QC",req00487,sal00487
j00488,BI Developer,comp094,Jun 21 2024,Part-Time,"Ottawa, ON",req00488,sal00488
j00489,Statistician,comp011,2024/12/05,Part-Time,"Montreal, QC",req00489,sal00489
j00490,BI Developer,comp092,04-25-2024,Part-Time,Remote,req00490,sal00490
j00491,Data Analyst,comp054,06-07-2024,F/T,"Edmonton, AB",req00491,sal00491
j00492,AI Specialist,comp175,2024/10/07,Part-Time,"Calgary, AB",req00492,sal00492
j00493,Machine Learning Engineer,comp064,Nov 22 2024,FT,"Calgary, AB",req00493,sal00493
j00494,Statistician,comp171,01-10-2025,FT,"Montreal, QC",req00494,sal00494
j00495,Statistician,comp027,2024/11/29,FT,"Calgary, AB",req00495,sal00495
j00496,Database Admin,comp091,Jun 11 2024,F/T,"Edmonton, AB",req00496,sal00496
j00497,Database Admin,comp200,07-29-2024,Full Time,"Toronto, ON",req00497,sal00497
j00498,Analytics Manager,comp144,2024/04/15,Full Time,Remote,req00498,sal00498
j00499,Machine Learning Engineer,comp105,06-09-2024,Part-Time,"Montreal, QC",req00499,sal00499
j00500,Data Scientist,comp159,10-18-2024,Contract,"Ottawa, ON",req00500,sal00500
j00501,Statistician,comp192,May 06 2024,Contract,"Edmonton, AB",req00501,sal00501
j00502,Analytics Manager,comp040,03-20-2025,Full Time,"Toronto, ON",req00502,sal00502
j00503,Machine Learning Engineer,comp061,Jul 10 2024,Internship,"Calgary, AB",req00503,sal00503
j00504,Statistician,comp042,02-28-2025,FT,"Calgary, AB",req00504,sal00504
j00505,Analytics Manager,comp046,Jan 02 2025,Full Time,Remote,req00505,sal00505
j00506,Machine Learning Engineer,comp106,Aug 13 2024,Internship,"Montreal, QC",req00506,sal00506
j00507,Machine Learning Engineer,comp007,Sep 11 2024,Internship,"Montreal, QC",req00507,sal00507
j00508,Data Engineer,comp046,Jan 30 2025,Part-Time,"Ottawa, ON",req00508,sal00508
j00509,BI Developer,comp189,2025/03/25,Internship,"Ottawa, ON",req00509,sal00509
j00510,Data Analyst,comp086,11-20-2024,Full Time,"Toronto, ON",req00510,sal00510
j00511,BI Developer,comp106,06-09-2024,Internship,Remote,req00511,sal00511
j00512,Data Analyst,comp172,Jul 23 2024,Contract,"Calgary, AB",req00512,sal00512
j00513,Analytics Manager,comp189,2024/12/17,Contract,"Vancouver, BC",req00513,sal00513
j00514,Analytics Manager,comp064,2024/07/29,FT,Remote,req00514,sal00514
j00515,Data Scientist,comp069,2024/10/20,F/T,"Edmonton, AB",req00515,sal00515
j00516,Analytics Manager,comp041,Jul 14 2024,FT,"Calgary, AB",req00516,sal00516
j00517,Data Analyst,comp180,2024/09/26,Part-Time,"Montreal, QC",req00517,sal00517
j00518,Data Scientist,comp028,Dec 14 2024,Contract,"Vancouver, BC",req00518,sal00518
j00519,AI Specialist,comp098,07-04-2024,FT,"Toronto, ON",req00519,sal00519
j00520,Analytics Manager,comp010,Sep 04 2024,Full Time,Remote,req00520,sal00520
j00521,Machine Learning Engineer,comp121,Jan 20 2025,Contract,"Vancouver, BC",req00521,sal00521
j00522,Data Engineer,comp057,Dec 13 2024,Internship,"Calgary, AB",req00522,sal00522
j00523,Statistician,comp052,06-04-2024,Part-Time,"Toronto, ON",req00523,sal00523
j00524,Database Admin,comp118,01-08-2025,Part-Time,"Toronto, ON",req00524,sal00524
j00525,Data Analyst,comp090,10-11-2024,F/T,"Calgary, AB",req00525,sal00525
j00526,Statistician,comp079,Aug 06 2024,Full Time,Remote,req00526,sal00526
j00527,Statistician,comp059,Sep 03 2024,Internship,"Toronto, ON",req00527,sal00527
j00528,Analytics Manager,comp058,02-19-2025,F/T,"Montreal, QC",req00528,sal00528
j00529,BI Developer,comp007,11-02-2024,F/T,"Calgary, AB",req00529,sal00529
j00530,Analytics Manager,comp169,2025/01/09,FT,Remote,req00530,sal00530
j00531,BI Developer,comp050,Apr 11 2024,FT,"Vancouver, BC",req00531,sal00531
j00532,Data Engineer,comp103,09-23-2024,Full Time,"Vancouver, BC",req00532,sal00532
j00533,Statistician,comp085,2024/09/03,F/T,Remote,req00533,sal00533
j00534,BI Developer,comp072,Mar 26 2025,Full Time,"Ottawa, ON",req00534,sal00534
j00535,Data Analyst,comp018,07-19-2024,Full Time,"Vancouver, BC",req00535,sal00535
j00536,Data Engineer,comp198,Mar 29 2025,Full Time,"Edmonton, AB",req00536,sal00536
j00537,Database Admin,comp072,Aug 29 2024,Contract,Remote,req00537,sal00537
j00538,Machine Learning Engineer,comp090,11-09-2024,F/T,"Ottawa, ON",req00538,sal00538
j00539,Data Engineer,comp165,Jul 28 2024,Contract,Remote,req00539,sal00539
j00540,Data Scientist,comp131,Mar 04 2025,Contract,"Montreal, QC",req00540,sal00540
j00541,Analytics Manager,comp103,2024/10/20,Internship,"Montreal, QC",req00541,sal00541
j00542,Data Analyst,comp174,May 31 2024,Internship,"Vancouver, BC",req00542,sal00542
j00543,Database Admin,comp138,06-23-2024,Internship,"Toronto, ON",req00543,sal00543
j00544,Machine Learning Engineer,comp085,Mar 13 2025,Part-Time,"Edmonton, AB",req00544,sal00544
j00545,Data Analyst,comp008,2024/11/26,F/T,"Calgary, AB",req00545,sal00545
